External ID,Product_ID,Product_Name,Label_Product_Name,Presentation,Volume_Liters,Pack_quantity_Units,Type_of_product,Category,Generic product type,SubIndustry,Industry, Bottle , Label ,Liquid, Microfibers , Plastic bag , Labor , Shipping , Other costs , Unit_cost_SAR 
,FP-MAR-00303,WAYAKIT GreenTech Maritime Streak-free glass cleaners for windows and portholes [Box of 12 units 700 mL],Streak-free glass cleaners for windows and portholes,Box of 12 units 700 mL,8.4,0,M1-Streak-free glass cleaners for windows and portholes,Maritime - 1. General boat cleaning products,Glass cleaner,Maritime,Transportation,18,14.52,14.364,0,0,12,,,58.884
,FP-MAR-00400,WAYAKIT GreenTech Maritime Non-slip floor cleaners for safety on wet surfaces [700 mL],Non-slip floor cleaners for safety on wet surfaces,700 mL,0.7,0,M1-Non-slip floor cleaners for safety on wet surfaces,Maritime - 1. General boat cleaning products,Floor cleaner,Maritime,Transportation,1.5,1.21,7.77945,0,0,1,,,11.48945
,FP-MAR-00401,WAYAKIT GreenTech Maritime Non-slip floor cleaners for safety on wet surfaces [4 L],Non-slip floor cleaners for safety on wet surfaces,4 L,4,0,M1-Non-slip floor cleaners for safety on wet surfaces,Maritime - 1. General boat cleaning products,Floor cleaner,Maritime,Transportation,4,4.84,44.454,0,0,1,,,54.294
,FP-MAR-00402,WAYAKIT GreenTech Maritime Non-slip floor cleaners for safety on wet surfaces [20 L],Non-slip floor cleaners for safety on wet surfaces,20 L,20,0,M1-Non-slip floor cleaners for safety on wet surfaces,Maritime - 1. General boat cleaning products,Floor cleaner,Maritime,Transportation,8,4.84,222.27,0,0,1,,,236.11
,FP-MAR-00403,WAYAKIT GreenTech Maritime Non-slip floor cleaners for safety on wet surfaces [Box of 12 units 700 mL],Non-slip floor cleaners for safety on wet surfaces,Box of 12 units 700 mL,8.4,0,M1-Non-slip floor cleaners for safety on wet surfaces,Maritime - 1. General boat cleaning products,Floor cleaner,Maritime,Transportation,18,14.52,93.3534,0,0,12,,,137.8734
,FP-MAR-00500,WAYAKIT GreenTech Maritime Hardwood and laminate floor cleaner [700 mL],Hardwood and laminate floor cleaner,700 mL,0.7,0,M1-Hardwood and laminate floor cleaner,Maritime - 1. General boat cleaning products,Floor cleaner,Maritime,Transportation,1.5,1.21,7.77945,0,0,1,,,11.48945
,FP-MAR-00501,WAYAKIT GreenTech Maritime Hardwood and laminate floor cleaner [4 L],Hardwood and laminate floor cleaner,4 L,4,0,M1-Hardwood and laminate floor cleaner,Maritime - 1. General boat cleaning products,Floor cleaner,Maritime,Transportation,4,4.84,44.454,0,0,1,,,54.294
,FP-MAR-00502,WAYAKIT GreenTech Maritime Hardwood and laminate floor cleaner [20 L],Hardwood and laminate floor cleaner,20 L,20,0,M1-Hardwood and laminate floor cleaner,Maritime - 1. General boat cleaning products,Floor cleaner,Maritime,Transportation,8,4.84,222.27,0,0,1,,,236.11
,FP-MAR-00503,WAYAKIT GreenTech Maritime Hardwood and laminate floor cleaner [Box of 12 units 700 mL],Hardwood and laminate floor cleaner,Box of 12 units 700 mL,8.4,0,M1-Hardwood and laminate floor cleaner,Maritime - 1. General boat cleaning products,Floor cleaner,Maritime,Transportation,18,14.52,93.3534,0,0,12,,,137.8734
,FP-MAR-00600,WAYAKIT GreenTech Maritime Carpet shampoo for cabins and lounges [700 mL],Carpet shampoo for cabins and lounges,700 mL,0.7,0,M1-Carpet shampoo for cabins and lounges,Maritime - 1. General boat cleaning products,Carpet shampoo,Maritime,Transportation,1.5,1.21,4.8636,0,0,1,,,8.5736
,FP-MAR-00601,WAYAKIT GreenTech Maritime Carpet shampoo for cabins and lounges [4 L],Carpet shampoo for cabins and lounges,4 L,4,0,M1-Carpet shampoo for cabins and lounges,Maritime - 1. General boat cleaning products,Carpet shampoo,Maritime,Transportation,4,4.84,27.792,0,0,1,,,37.632
,FP-MAR-00602,WAYAKIT GreenTech Maritime Carpet shampoo for cabins and lounges [20 L],Carpet shampoo for cabins and lounges,20 L,20,0,M1-Carpet shampoo for cabins and lounges,Maritime - 1. General boat cleaning products,Carpet shampoo,Maritime,Transportation,8,4.84,138.96,0,0,1,,,152.8
,FP-MAR-00603,WAYAKIT GreenTech Maritime Carpet shampoo for cabins and lounges [Box of 12 units 700 mL],Carpet shampoo for cabins and lounges,Box of 12 units 700 mL,8.4,0,M1-Carpet shampoo for cabins and lounges,Maritime - 1. General boat cleaning products,Carpet shampoo,Maritime,Transportation,18,14.52,58.3632,0,0,12,,,102.8832
,FP-MAR-00700,WAYAKIT GreenTech Maritime Stain spot remover [700 mL],Stain spot remover,700 mL,0.7,0,M1-Stain spot remover,Maritime - 1. General boat cleaning products,Stain remover,Maritime,Transportation,1.5,1.21,8.511384,0,0,1,,,12.221384
,FP-MAR-00701,WAYAKIT GreenTech Maritime Stain spot remover [4 L],Stain spot remover,4 L,4,0,M1-Stain spot remover,Maritime - 1. General boat cleaning products,Stain remover,Maritime,Transportation,4,4.84,48.63648,0,0,1,,,58.47648
,FP-MAR-00702,WAYAKIT GreenTech Maritime Stain spot remover [20 L],Stain spot remover,20 L,20,0,M1-Stain spot remover,Maritime - 1. General boat cleaning products,Stain remover,Maritime,Transportation,8,4.84,243.1824,0,0,1,,,257.0224
,FP-MAR-00703,WAYAKIT GreenTech Maritime Stain spot remover [Box of 12 units 700 mL],Stain spot remover,Box of 12 units 700 mL,8.4,0,M1-Stain spot remover,Maritime - 1. General boat cleaning products,Stain remover,Maritime,Transportation,18,14.52,102.136608,0,0,12,,,146.656608
,FP-MAR-00800,WAYAKIT GreenTech Maritime Upholstery cleaners for fabric surfaces [700 mL],Upholstery cleaners for fabric surfaces,700 mL,0.7,0,M1-Upholstery cleaners for fabric surfaces,Maritime - 1. General boat cleaning products,Upholstery cleaner,Maritime,Transportation,1.5,1.21,0.92785,0,0,1,,,4.63785
,FP-MAR-00801,WAYAKIT GreenTech Maritime Upholstery cleaners for fabric surfaces [4 L],Upholstery cleaners for fabric surfaces,4 L,4,0,M1-Upholstery cleaners for fabric surfaces,Maritime - 1. General boat cleaning products,Upholstery cleaner,Maritime,Transportation,4,4.84,5.302,0,0,1,,,15.142
,FP-MAR-00802,WAYAKIT GreenTech Maritime Upholstery cleaners for fabric surfaces [20 L],Upholstery cleaners for fabric surfaces,20 L,20,0,M1-Upholstery cleaners for fabric surfaces,Maritime - 1. General boat cleaning products,Upholstery cleaner,Maritime,Transportation,8,4.84,26.51,0,0,1,,,40.35
,FP-MAR-00803,WAYAKIT GreenTech Maritime Upholstery cleaners for fabric surfaces [Box of 12 units 700 mL],Upholstery cleaners for fabric surfaces,Box of 12 units 700 mL,8.4,0,M1-Upholstery cleaners for fabric surfaces,Maritime - 1. General boat cleaning products,Upholstery cleaner,Maritime,Transportation,18,14.52,11.1342,0,0,12,,,55.6542
,FP-MAR-00900,WAYAKIT GreenTech Maritime Leather and vinyl cleaners for seats and steering wheels [700 mL],Leather and vinyl cleaners for seats and steering wheels,700 mL,0.7,0,M1-Leather and vinyl cleaners for seats and steering wheels,Maritime - 1. General boat cleaning products,Leather and vinyl cleaner,Maritime,Transportation,1.5,1.21,7.77945,0,0,1,,,11.48945
,FP-MAR-00901,WAYAKIT GreenTech Maritime Leather and vinyl cleaners for seats and steering wheels [4 L],Leather and vinyl cleaners for seats and steering wheels,4 L,4,0,M1-Leather and vinyl cleaners for seats and steering wheels,Maritime - 1. General boat cleaning products,Leather and vinyl cleaner,Maritime,Transportation,4,4.84,44.454,0,0,1,,,54.294
,FP-MAR-00902,WAYAKIT GreenTech Maritime Leather and vinyl cleaners for seats and steering wheels [20 L],Leather and vinyl cleaners for seats and steering wheels,20 L,20,0,M1-Leather and vinyl cleaners for seats and steering wheels,Maritime - 1. General boat cleaning products,Leather and vinyl cleaner,Maritime,Transportation,8,4.84,222.27,0,0,1,,,236.11
,FP-MAR-00903,WAYAKIT GreenTech Maritime Leather and vinyl cleaners for seats and steering wheels [Box of 12 units 700 mL],Leather and vinyl cleaners for seats and steering wheels,Box of 12 units 700 mL,8.4,0,M1-Leather and vinyl cleaners for seats and steering wheels,Maritime - 1. General boat cleaning products,Leather and vinyl cleaner,Maritime,Transportation,18,14.52,93.3534,0,0,12,,,137.8734
,FP-MAR-01000,WAYAKIT GreenTech Maritime Marine-grade disinfectant for thorough cleaning [700 mL],Marine-grade disinfectant for thorough cleaning,700 mL,0.7,0,M2-Marine-grade disinfectant for thorough cleaning,Maritime - 2. Disinfectant and sanitizers,Disinfectant and cleaner,Maritime,Transportation,1.5,1.21,0.931,0,0,1,,,4.641
,FP-MAR-01001,WAYAKIT GreenTech Maritime Marine-grade disinfectant for thorough cleaning [4 L],Marine-grade disinfectant for thorough cleaning,4 L,4,0,M2-Marine-grade disinfectant for thorough cleaning,Maritime - 2. Disinfectant and sanitizers,Disinfectant and cleaner,Maritime,Transportation,4,4.84,5.32,0,0,1,,,15.16
,FP-MAR-01002,WAYAKIT GreenTech Maritime Marine-grade disinfectant for thorough cleaning [20 L],Marine-grade disinfectant for thorough cleaning,20 L,20,0,M2-Marine-grade disinfectant for thorough cleaning,Maritime - 2. Disinfectant and sanitizers,Disinfectant and cleaner,Maritime,Transportation,8,4.84,26.6,0,0,1,,,40.44
,FP-MAR-01003,WAYAKIT GreenTech Maritime Marine-grade disinfectant for thorough cleaning [Box of 12 units 700 mL],Marine-grade disinfectant for thorough cleaning,Box of 12 units 700 mL,8.4,0,M2-Marine-grade disinfectant for thorough cleaning,Maritime - 2. Disinfectant and sanitizers,Disinfectant and cleaner,Maritime,Transportation,18,14.52,11.172,0,0,12,,,55.692
,FP-MAR-01100,WAYAKIT GreenTech Maritime Marine-grade disinfectant and cleaning wet rags [Pack of 20 wet rags],Marine-grade disinfectant and cleaning wet rags,Pack of 20 wet rags,0,20,M2-Marine-grade disinfectant and cleaning wipes,Maritime - 2. Disinfectant and sanitizers,Cleaning wet wipes,Maritime,Transportation,0,0.25,0,5,0.63,3.13,,,9.01
,FP-MAR-01200,WAYAKIT GreenTech Maritime Air freshener [700 mL],Air freshener,700 mL,0.7,0,M3-Air freshener,Maritime - 3. Odor control products,Air freshener,Maritime,Transportation,1.5,1.21,1.708,0,0,1,,,5.418
,FP-MAR-01201,WAYAKIT GreenTech Maritime Air freshener [4 L],Air freshener,4 L,4,0,M3-Air freshener,Maritime - 3. Odor control products,Air freshener,Maritime,Transportation,4,4.84,9.76,0,0,1,,,19.6
,FP-MAR-01202,WAYAKIT GreenTech Maritime Air freshener [20 L],Air freshener,20 L,20,0,M3-Air freshener,Maritime - 3. Odor control products,Air freshener,Maritime,Transportation,8,4.84,48.8,0,0,1,,,62.64
,FP-MAR-01203,WAYAKIT GreenTech Maritime Air freshener [Box of 12 units 700 mL],Air freshener,Box of 12 units 700 mL,8.4,0,M3-Air freshener,Maritime - 3. Odor control products,Air freshener,Maritime,Transportation,18,14.52,20.496,0,0,12,,,65.016
,FP-MAR-01300,WAYAKIT GreenTech Maritime Extreme odor neutralizer [700 mL],Extreme odor neutralizer,700 mL,0.7,0,M3-Extreme odor neutralizer,Maritime - 3. Odor control products,Odor eliminator,Maritime,Transportation,1.5,1.21,2.954,0,0,1,,,6.664
,FP-MAR-01301,WAYAKIT GreenTech Maritime Extreme odor neutralizer [4 L],Extreme odor neutralizer,4 L,4,0,M3-Extreme odor neutralizer,Maritime - 3. Odor control products,Odor eliminator,Maritime,Transportation,4,4.84,16.88,0,0,1,,,26.72
,FP-MAR-01302,WAYAKIT GreenTech Maritime Extreme odor neutralizer [20 L],Extreme odor neutralizer,20 L,20,0,M3-Extreme odor neutralizer,Maritime - 3. Odor control products,Odor eliminator,Maritime,Transportation,8,4.84,84.4,0,0,1,,,98.24
,FP-MAR-01303,WAYAKIT GreenTech Maritime Extreme odor neutralizer [Box of 12 units 700 mL],Extreme odor neutralizer,Box of 12 units 700 mL,8.4,0,M3-Extreme odor neutralizer,Maritime - 3. Odor control products,Odor eliminator,Maritime,Transportation,18,14.52,35.448,0,0,12,,,79.968
,FP-MAR-01400,WAYAKIT GreenTech Maritime Deodorizing fabric freshener for seats and cushions [700 mL],Deodorizing fabric freshener for seats and cushions,700 mL,0.7,0,M3-Deodorizing fabric freshener for seats and cushions,Maritime - 3. Odor control products,Fabric refresher,Maritime,Transportation,1.5,1.21,4.704,0,0,1,,,8.414
,FP-MAR-01401,WAYAKIT GreenTech Maritime Deodorizing fabric freshener for seats and cushions [4 L],Deodorizing fabric freshener for seats and cushions,4 L,4,0,M3-Deodorizing fabric freshener for seats and cushions,Maritime - 3. Odor control products,Fabric refresher,Maritime,Transportation,4,4.84,26.88,0,0,1,,,36.72
,FP-MAR-01402,WAYAKIT GreenTech Maritime Deodorizing fabric freshener for seats and cushions [20 L],Deodorizing fabric freshener for seats and cushions,20 L,20,0,M3-Deodorizing fabric freshener for seats and cushions,Maritime - 3. Odor control products,Fabric refresher,Maritime,Transportation,8,4.84,134.4,0,0,1,,,148.24
,FP-MAR-01403,WAYAKIT GreenTech Maritime Deodorizing fabric freshener for seats and cushions [Box of 12 units 700 mL],Deodorizing fabric freshener for seats and cushions,Box of 12 units 700 mL,8.4,0,M3-Deodorizing fabric freshener for seats and cushions,Maritime - 3. Odor control products,Fabric refresher,Maritime,Transportation,18,14.52,56.448,0,0,12,,,100.968
,FP-MAR-01500,WAYAKIT GreenTech Maritime Heavy-duty toilet and urinal cleaner [700 mL],Heavy-duty toilet and urinal cleaner,700 mL,0.7,0,M4-Heavy-duty toilet and urinal cleaner,Maritime - 4. Restroom cleaners,"Toilet, shower and tile cleaner",Maritime,Transportation,1.5,1.21,2.317,0,0,1,,,6.027
,FP-MAR-01501,WAYAKIT GreenTech Maritime Heavy-duty toilet and urinal cleaner [4 L],Heavy-duty toilet and urinal cleaner,4 L,4,0,M4-Heavy-duty toilet and urinal cleaner,Maritime - 4. Restroom cleaners,"Toilet, shower and tile cleaner",Maritime,Transportation,4,4.84,13.24,0,0,1,,,23.08
,FP-MAR-01502,WAYAKIT GreenTech Maritime Heavy-duty toilet and urinal cleaner [20 L],Heavy-duty toilet and urinal cleaner,20 L,20,0,M4-Heavy-duty toilet and urinal cleaner,Maritime - 4. Restroom cleaners,"Toilet, shower and tile cleaner",Maritime,Transportation,8,4.84,66.2,0,0,1,,,80.04
,FP-MAR-01503,WAYAKIT GreenTech Maritime Heavy-duty toilet and urinal cleaner [Box of 12 units 700 mL],Heavy-duty toilet and urinal cleaner,Box of 12 units 700 mL,8.4,0,M4-Heavy-duty toilet and urinal cleaner,Maritime - 4. Restroom cleaners,"Toilet, shower and tile cleaner",Maritime,Transportation,18,14.52,27.804,0,0,12,,,72.324
,FP-MAR-01600,WAYAKIT GreenTech Maritime Shower and tile cleaner [700 mL],Shower and tile cleaner,700 mL,0.7,0,M4-Shower and tile cleaner,Maritime - 4. Restroom cleaners,"Toilet, shower and tile cleaner",Maritime,Transportation,1.5,1.21,0.931,0,0,1,,,4.641
,FP-MAR-01601,WAYAKIT GreenTech Maritime Shower and tile cleaner [4 L],Shower and tile cleaner,4 L,4,0,M4-Shower and tile cleaner,Maritime - 4. Restroom cleaners,"Toilet, shower and tile cleaner",Maritime,Transportation,4,4.84,5.32,0,0,1,,,15.16
,FP-MAR-01602,WAYAKIT GreenTech Maritime Shower and tile cleaner [20 L],Shower and tile cleaner,20 L,20,0,M4-Shower and tile cleaner,Maritime - 4. Restroom cleaners,"Toilet, shower and tile cleaner",Maritime,Transportation,8,4.84,26.6,0,0,1,,,40.44
,FP-MAR-01603,WAYAKIT GreenTech Maritime Shower and tile cleaner [Box of 12 units 700 mL],Shower and tile cleaner,Box of 12 units 700 mL,8.4,0,M4-Shower and tile cleaner,Maritime - 4. Restroom cleaners,"Toilet, shower and tile cleaner",Maritime,Transportation,18,14.52,11.172,0,0,12,,,55.692
,FP-MAR-01700,WAYAKIT GreenTech Maritime Mildew and mold remover for wet areas [700 mL],Mildew and mold remover for wet areas,700 mL,0.7,0,M4-Mildew and mold remover for wet areas,Maritime - 4. Restroom cleaners,Disinfectant and cleaner,Maritime,Transportation,1.5,1.21,0.931,0,0,1,,,4.641
,FP-MAR-01701,WAYAKIT GreenTech Maritime Mildew and mold remover for wet areas [4 L],Mildew and mold remover for wet areas,4 L,4,0,M4-Mildew and mold remover for wet areas,Maritime - 4. Restroom cleaners,Disinfectant and cleaner,Maritime,Transportation,4,4.84,5.32,0,0,1,,,15.16
,FP-MAR-01702,WAYAKIT GreenTech Maritime Mildew and mold remover for wet areas [20 L],Mildew and mold remover for wet areas,20 L,20,0,M4-Mildew and mold remover for wet areas,Maritime - 4. Restroom cleaners,Disinfectant and cleaner,Maritime,Transportation,8,4.84,26.6,0,0,1,,,40.44
,FP-MAR-01703,WAYAKIT GreenTech Maritime Mildew and mold remover for wet areas [Box of 12 units 700 mL],Mildew and mold remover for wet areas,Box of 12 units 700 mL,8.4,0,M4-Mildew and mold remover for wet areas,Maritime - 4. Restroom cleaners,Disinfectant and cleaner,Maritime,Transportation,18,14.52,11.172,0,0,12,,,55.692
,FP-MAR-01800,WAYAKIT GreenTech Maritime Food-grade sanitizers for countertops and prep areas [700 mL],Food-grade sanitizers for countertops and prep areas,700 mL,0.7,0,M5-Food-grade sanitizers for countertops and prep areas,Maritime - 5. Galley and kitchen cleaners,Disinfectant and cleaner,Maritime,Transportation,1.5,1.21,0.931,0,0,1,,,4.641
,FP-MAR-01801,WAYAKIT GreenTech Maritime Food-grade sanitizers for countertops and prep areas [4 L],Food-grade sanitizers for countertops and prep areas,4 L,4,0,M5-Food-grade sanitizers for countertops and prep areas,Maritime - 5. Galley and kitchen cleaners,Disinfectant and cleaner,Maritime,Transportation,4,4.84,5.32,0,0,1,,,15.16
,FP-MAR-01802,WAYAKIT GreenTech Maritime Food-grade sanitizers for countertops and prep areas [20 L],Food-grade sanitizers for countertops and prep areas,20 L,20,0,M5-Food-grade sanitizers for countertops and prep areas,Maritime - 5. Galley and kitchen cleaners,Disinfectant and cleaner,Maritime,Transportation,8,4.84,26.6,0,0,1,,,40.44
,FP-MAR-01803,WAYAKIT GreenTech Maritime Food-grade sanitizers for countertops and prep areas [Box of 12 units 700 mL],Food-grade sanitizers for countertops and prep areas,Box of 12 units 700 mL,8.4,0,M5-Food-grade sanitizers for countertops and prep areas,Maritime - 5. Galley and kitchen cleaners,Disinfectant and cleaner,Maritime,Transportation,18,14.52,11.172,0,0,12,,,55.692
,FP-MAR-01900,WAYAKIT GreenTech Maritime Heavy-duty kitchen degreaser for grills and hoods [700 mL],Heavy-duty kitchen degreaser for grills and hoods,700 mL,0.7,0,M5-Heavy-duty kitchen degreaser for grills and hoods,Maritime - 5. Galley and kitchen cleaners,Degreaser,Maritime,Transportation,1.5,1.21,0.72275,0,0,1,,,4.43275
,FP-MAR-01901,WAYAKIT GreenTech Maritime Heavy-duty kitchen degreaser for grills and hoods [4 L],Heavy-duty kitchen degreaser for grills and hoods,4 L,4,0,M5-Heavy-duty kitchen degreaser for grills and hoods,Maritime - 5. Galley and kitchen cleaners,Degreaser,Maritime,Transportation,4,4.84,4.13,0,0,1,,,13.97
,FP-MAR-01902,WAYAKIT GreenTech Maritime Heavy-duty kitchen degreaser for grills and hoods [20 L],Heavy-duty kitchen degreaser for grills and hoods,20 L,20,0,M5-Heavy-duty kitchen degreaser for grills and hoods,Maritime - 5. Galley and kitchen cleaners,Degreaser,Maritime,Transportation,8,4.84,20.65,0,0,1,,,34.49
,FP-MAR-01903,WAYAKIT GreenTech Maritime Heavy-duty kitchen degreaser for grills and hoods [Box of 12 units 700 mL],Heavy-duty kitchen degreaser for grills and hoods,Box of 12 units 700 mL,8.4,0,M5-Heavy-duty kitchen degreaser for grills and hoods,Maritime - 5. Galley and kitchen cleaners,Degreaser,Maritime,Transportation,18,14.52,8.673,0,0,12,,,53.193
,FP-MAR-02000,WAYAKIT GreenTech Maritime Oven and fryer cleaner [700 mL],Oven and fryer cleaner,700 mL,0.7,0,M5-Oven and fryer cleaner,Maritime - 5. Galley and kitchen cleaners,Degreaser,Maritime,Transportation,1.5,1.21,0.72275,0,0,1,,,4.43275
,FP-MAR-02001,WAYAKIT GreenTech Maritime Oven and fryer cleaner [4 L],Oven and fryer cleaner,4 L,4,0,M5-Oven and fryer cleaner,Maritime - 5. Galley and kitchen cleaners,Degreaser,Maritime,Transportation,4,4.84,4.13,0,0,1,,,13.97
,FP-MAR-02002,WAYAKIT GreenTech Maritime Oven and fryer cleaner [20 L],Oven and fryer cleaner,20 L,20,0,M5-Oven and fryer cleaner,Maritime - 5. Galley and kitchen cleaners,Degreaser,Maritime,Transportation,8,4.84,20.65,0,0,1,,,34.49
,FP-MAR-02003,WAYAKIT GreenTech Maritime Oven and fryer cleaner [Box of 12 units 700 mL],Oven and fryer cleaner,Box of 12 units 700 mL,8.4,0,M5-Oven and fryer cleaner,Maritime - 5. Galley and kitchen cleaners,Degreaser,Maritime,Transportation,18,14.52,8.673,0,0,12,,,53.193
,FP-MAR-02100,WAYAKIT GreenTech Maritime Grease trap odor treatment [700 mL],Grease trap odor treatment,700 mL,0.7,0,M5-Grease trap odor treatment,Maritime - 5. Galley and kitchen cleaners,Odor eliminator,Maritime,Transportation,1.5,1.21,2.954,0,0,1,,,6.664
,FP-MAR-02101,WAYAKIT GreenTech Maritime Grease trap odor treatment [4 L],Grease trap odor treatment,4 L,4,0,M5-Grease trap odor treatment,Maritime - 5. Galley and kitchen cleaners,Odor eliminator,Maritime,Transportation,4,4.84,16.88,0,0,1,,,26.72
,FP-MAR-02102,WAYAKIT GreenTech Maritime Grease trap odor treatment [20 L],Grease trap odor treatment,20 L,20,0,M5-Grease trap odor treatment,Maritime - 5. Galley and kitchen cleaners,Odor eliminator,Maritime,Transportation,8,4.84,84.4,0,0,1,,,98.24
,FP-MAR-02103,WAYAKIT GreenTech Maritime Grease trap odor treatment [Box of 12 units 700 mL],Grease trap odor treatment,Box of 12 units 700 mL,8.4,0,M5-Grease trap odor treatment,Maritime - 5. Galley and kitchen cleaners,Odor eliminator,Maritime,Transportation,18,14.52,35.448,0,0,12,,,79.968
,FP-MAR-02200,WAYAKIT GreenTech Maritime Refrigerator and freezer deodorizer [700 mL],Refrigerator and freezer deodorizer,700 mL,0.7,0,M5-Refrigerator and freezer deodorizer,Maritime - 5. Galley and kitchen cleaners,Odor eliminator,Maritime,Transportation,1.5,1.21,2.954,0,0,1,,,6.664
,FP-MAR-02201,WAYAKIT GreenTech Maritime Refrigerator and freezer deodorizer [4 L],Refrigerator and freezer deodorizer,4 L,4,0,M5-Refrigerator and freezer deodorizer,Maritime - 5. Galley and kitchen cleaners,Odor eliminator,Maritime,Transportation,4,4.84,16.88,0,0,1,,,26.72
,FP-MAR-02202,WAYAKIT GreenTech Maritime Refrigerator and freezer deodorizer [20 L],Refrigerator and freezer deodorizer,20 L,20,0,M5-Refrigerator and freezer deodorizer,Maritime - 5. Galley and kitchen cleaners,Odor eliminator,Maritime,Transportation,8,4.84,84.4,0,0,1,,,98.24
,FP-MAR-02203,WAYAKIT GreenTech Maritime Refrigerator and freezer deodorizer [Box of 12 units 700 mL],Refrigerator and freezer deodorizer,Box of 12 units 700 mL,8.4,0,M5-Refrigerator and freezer deodorizer,Maritime - 5. Galley and kitchen cleaners,Odor eliminator,Maritime,Transportation,18,14.52,35.448,0,0,12,,,79.968
,FP-MAR-02300,WAYAKIT GreenTech Maritime Stainless steel polish for kitchen equipment and fixtures [700 mL],Stainless steel polish for kitchen equipment and fixtures,700 mL,0.7,0,M5-Stainless steel polish for kitchen equipment and fixtures,Maritime - 5. Galley and kitchen cleaners,Stainless steel cleaner,Maritime,Transportation,1.5,1.21,0.92785,0,0,1,,,4.63785
,FP-MAR-02301,WAYAKIT GreenTech Maritime Stainless steel polish for kitchen equipment and fixtures [4 L],Stainless steel polish for kitchen equipment and fixtures,4 L,4,0,M5-Stainless steel polish for kitchen equipment and fixtures,Maritime - 5. Galley and kitchen cleaners,Stainless steel cleaner,Maritime,Transportation,4,4.84,5.302,0,0,1,,,15.142
,FP-MAR-02302,WAYAKIT GreenTech Maritime Stainless steel polish for kitchen equipment and fixtures [20 L],Stainless steel polish for kitchen equipment and fixtures,20 L,20,0,M5-Stainless steel polish for kitchen equipment and fixtures,Maritime - 5. Galley and kitchen cleaners,Stainless steel cleaner,Maritime,Transportation,8,4.84,26.51,0,0,1,,,40.35
,FP-MAR-02303,WAYAKIT GreenTech Maritime Stainless steel polish for kitchen equipment and fixtures [Box of 12 units 700 mL],Stainless steel polish for kitchen equipment and fixtures,Box of 12 units 700 mL,8.4,0,M5-Stainless steel polish for kitchen equipment and fixtures,Maritime - 5. Galley and kitchen cleaners,Stainless steel cleaner,Maritime,Transportation,18,14.52,11.1342,0,0,12,,,55.6542
,FP-MAR-02400,WAYAKIT GreenTech Maritime Metal polish for cookware and utensils [700 mL],Metal polish for cookware and utensils,700 mL,0.7,0,M5-Metal polish for cookware and utensils,Maritime - 5. Galley and kitchen cleaners,Stainless steel cleaner,Maritime,Transportation,1.5,1.21,0.931,0,0,1,,,4.641
,FP-MAR-02401,WAYAKIT GreenTech Maritime Metal polish for cookware and utensils [4 L],Metal polish for cookware and utensils,4 L,4,0,M5-Metal polish for cookware and utensils,Maritime - 5. Galley and kitchen cleaners,Stainless steel cleaner,Maritime,Transportation,4,4.84,5.32,0,0,1,,,15.16
,FP-MAR-02402,WAYAKIT GreenTech Maritime Metal polish for cookware and utensils [20 L],Metal polish for cookware and utensils,20 L,20,0,M5-Metal polish for cookware and utensils,Maritime - 5. Galley and kitchen cleaners,Stainless steel cleaner,Maritime,Transportation,8,4.84,26.6,0,0,1,,,40.44
,FP-MAR-02403,WAYAKIT GreenTech Maritime Metal polish for cookware and utensils [Box of 12 units 700 mL],Metal polish for cookware and utensils,Box of 12 units 700 mL,8.4,0,M5-Metal polish for cookware and utensils,Maritime - 5. Galley and kitchen cleaners,Stainless steel cleaner,Maritime,Transportation,18,14.52,11.172,0,0,12,,,55.692
,FP-MAR-02500,WAYAKIT GreenTech Maritime Glass polish for display cases and windows [700 mL],Glass polish for display cases and windows,700 mL,0.7,0,M5-Glass polish for display cases and windows,Maritime - 5. Galley and kitchen cleaners,Glass cleaner,Maritime,Transportation,1.5,1.21,1.197,0,0,1,,,4.907
,FP-MAR-02501,WAYAKIT GreenTech Maritime Glass polish for display cases and windows [4 L],Glass polish for display cases and windows,4 L,4,0,M5-Glass polish for display cases and windows,Maritime - 5. Galley and kitchen cleaners,Glass cleaner,Maritime,Transportation,4,4.84,6.84,0,0,1,,,16.68
,FP-MAR-02502,WAYAKIT GreenTech Maritime Glass polish for display cases and windows [20 L],Glass polish for display cases and windows,20 L,20,0,M5-Glass polish for display cases and windows,Maritime - 5. Galley and kitchen cleaners,Glass cleaner,Maritime,Transportation,8,4.84,34.2,0,0,1,,,48.04
,FP-MAR-02503,WAYAKIT GreenTech Maritime Glass polish for display cases and windows [Box of 12 units 700 mL],Glass polish for display cases and windows,Box of 12 units 700 mL,8.4,0,M5-Glass polish for display cases and windows,Maritime - 5. Galley and kitchen cleaners,Glass cleaner,Maritime,Transportation,18,14.52,14.364,0,0,12,,,58.884
,FP-MAR-02600,WAYAKIT GreenTech Maritime Marine-grade stain remover for laundry [700 mL],Marine-grade stain remover for laundry,700 mL,0.7,0,M6-Marine-grade stain remover for laundry,Maritime - 6. Laundry products,Stain remover,Maritime,Transportation,1.5,1.21,8.511384,0,0,1,,,12.221384
,FP-MAR-02601,WAYAKIT GreenTech Maritime Marine-grade stain remover for laundry [4 L],Marine-grade stain remover for laundry,4 L,4,0,M6-Marine-grade stain remover for laundry,Maritime - 6. Laundry products,Stain remover,Maritime,Transportation,4,4.84,48.63648,0,0,1,,,58.47648
